,review,label
394,"A remarkable achievement, its has everything from drama to intense and even to horrifying as well as awe moments. I enjoyed every second of it, even though it represents itself as scientifically correct, the thing that impresses me that it works as a film / movie and all in all an experience that its really hard to find in other movies or even compare it to others. My only regret is that I finally was able to watch it on Netflix in my home and not on theatres as it should be.",1
395,"Solid sci-fi film, but I didn't think it as mind-blowing as many reviews say. The drama felt a bit forced, and personally the robots were my favorite characters. Great soundtrack.",1
396,"Definitely one of the best, if not the best movie, to come out in 2014. Spectacular. Cinematography, sound design, VFX, acting -- all on point. It is definitely one of the most challenging movies to watch, but not for any of the cheap/cliché reasons being exploited in Hollywood. It's challenging because the content and information itself is so abstract, and forces the audience member to evolve their own understanding of how the universe and physics work in order to comprehend the plot. The only, ""gimme,"" is the wormhole--but beyond that, there's not really any hand-holding. No, instead Nolan wants you to watch and re-watch this film over and over, research astrophysics and time-space on your own, and secure as firm of grasp on these concepts as possible. And you better hold on tight once you do, because this movie is one hell of a ride.",1
397,"Spirited humanism at it's best!  It's been years since I was so inspired by a film. There are flaws, but the experience is fantastic. Who's to say what the human race is capable of, or what existential threats we may face? Possibilities are endless.",1
398,"Interstellar is slightly disappointing for a Nolan film with a problematic story, but is still a very good film.",1
399,Interstellar is an amazing Sci-Fi movie. Aside from its slow start - the movie ends up in space most of the storyline. An amazing cast of characters and storyline moments with a fantastic sound track from Hans Zimmer himself - this makes one of the best movies Nolan has made. Like the Inception the feels and the plot really makes a audience member connect with the characters.,1
400,"Interstellar is your typical Christopher Nolan film. It has an incredible score that plays throughout essentially the entire movie, beautiful visuals, an interesting and captivating plot, great acting, great character and setting development, a heavy reliance on suspended disbelief, and enormously huge plot holes. Some people don't mind them but I have trouble with plot holes so big that they actively go against what has already been established in the story arc. Forewarning, the following sentences will contain SPOILERS that are as big as the plot holes they discuss. Now I won't get into the details on every single little plot hole and inconsistency because this review would become way too long. I will, however, touch on the two biggest ones, in my opinion, and both have to do with the conclusion of the movie so again, you've been warned. The first is the complete and total fail that is the time paradox proposed in this film, more specifically the 'bootstrap' paradox. This is based on the concept that critical content that the futures hinges on is actually acquired from the future itself. Of course, this theory is a farce but unfortunately many science fiction stories rely on it as its foundation. Theoretical physicists will disagree but they're just manufacturing job security (i.e. they're liars). I won't go into too much detail on the various examples of this paradox in the film but if you see it, it'll be painfully obvious which instances I'm referring to, as they point them out for you. The second fail is the inconsistency of time relativity, as they introduce it in the movie itself. It makes sense throughout most of the film... until the end, when Anne Hathaway somehow doesn't age. Nolan apologists will fabricate arguments to defend this or make excuses, just like they did in Inception, but the reality is that Nolan blew it here. She should've aged 51 years or more just like the rest of the people (outside of Matthew McConaughey, who was sucked into a black hole and of course survived). I mainly focused on the negatives with this review because those few negatives are what held the movie back from a perfect rating. If Nolan would've gotten out of his own way, this could've been one of my favorite science fiction films ever. Unfortunately, it was pushed back to the ""really good but not great"" category where so many other films reside.",1
402,"I have yet to see a Christopher Nolan movie I didn't love (probably because I haven't seen Man of Steel) and Interstellar didn't disappoint. It is clever, gripping, progressive and features a number of excellent performances. There did seem to be a few holes in the plot, but I'm willing to give the benefit of the doubt to Nolan and assume I missed something. If that is true, though, then it could have been a bit clearer at times.",1
403,"Maybe because the ending was spoiled for me I couldn't give it a 10, but I did enjoy seen a movie that was mostly accurate scientifically.  It was a really great movie, I look forward to seeing it again.",1
404,"Loved it. Excellent music score. Interesting plot and world, some aspects of which are quite realistic and could potentially occur in the future. Great characters with real relationships and developments. Very moving, emotional, and intellectual - particularly in getting much of the science right. Definitely lived up to the hype and is worth watching. Beautiful cinematography and of course superb special effects.",1
406,"Fascinating film. One of those few blockbusters that still manage to be intelligent, have depth and be original (in this world full of sequels and prequels). So glad that a film like this one can still blow at the box office. The almost three hours feel like one and a half and is one of the biggest cinematic experiences of the last few years and probably the best space film ever made. The story and its ambition, the score (Hans Zimmer once again), the visuals, the emotional content, the acting... everything! Yes Matthew and also Anne and Jessica Chastain deliver better performances than some of the ones nominated for an oscar this year.It is a pleasure to know that people like director C. Nolan still exist and people are still willing to support it massively in a world where Transformers, Fast and Furious and Avengers can make so much money. Congrats to everybody. I could barely sleep the night I saw it because of how it made my imagination fly and how fascinated I was. Many jaw-dropping moments too. A 9.5 out of 10 from me.",1
407,"Make no mistake.  Interstellar is an amazing, emotionally resonant, and thought provoking movie.  I just didn't find it as perfect as the first time I watched it.  The acting is all Oscar worthy.  The great cast performs all of the deeply emotional moments with absolute perfection.  You may definitely cry.  This is also one of the most visually stunning movies ever made, containing breathtaking sequences of pure awe and wonder, the best of which is a cerebral and heartbreaking trip into a black hole near the end, but I'm not going to spoil anything for you.  Upon my second viewing however, I realized that there could have been a couple more of these types of moments placed into certain parts of the film.  The drama is all very well executed, but sometimes the movie does go a little too long without any action.  But this is still a film that hits you on much deeper levels than any action scene ever could.  Its ambition, imagination, and humanity are nearly unmatched.  It's also one of the few blockbusters that actually ends on a high, make that extremely, high note.  A sci-fi movie for the ages.",1
408,"Great movie - definitely one worth investing nearly 3 hours of your time to. I'd have to say that the emotional music, gripping music, and cool effects implemented all have had an effect on making this movie a 9/10 level movie. Well done Mr. Nolan!",1
410,"Interstellar certainly does travel far, far far beyond an intellectual level possibly, maybe to far to be believable so far that it can hit some SCFI elements? It seems to me that was how Chris wanted Interstellar to be, as grounded as possible, in my opinion only for the believable emotional acting chops of Matthew McConaughey and strong supporting cast I don't know if interstellar would been as believable though there are a few faults. I admire Christopher Nolan's vision and possible message? he has set throughout Interstellar, and of course Hans Zimmer's score perfects the sense of being in space and the chilling atmosphere that comes with it. For the best experience see the movie in IMAX the way Chris wanted it to be seen it certainly is a trip.",1
411,"Una razón más para confirmar que Nolan se ha hecho experto en películas blowmind, nunca creería leer algo de física cuántica hasta que vi este viaje intergaláctico lleno de emotividad.",1
412,"A true hommage to sci-fi classics such as Kubrick's 2001: A Space Odyssey, Tarkovsky's Solyaris and very good Cuaron's Gravity. Very ambitious movie, ''shooting for the stars'', although sometimes loses itself in the making but nevertheless impressive work of art. A must see on the big screen whenever you'll like it or hate it. It deserves it.",1
413,"Great movie. People that criticise the conclusion of the movie about the ""power of love"" stuff are unable to understand a simple message the story try to pass for the people that are watching the movie. It's so simple that I find it impressive how they even dare to use it as a negative point in the movie ha ha. Let's try to help these fellas understand: the movie is not just about the looks or about the future of humanity or technology or science. The movie is about the human nature and the stuff that really matters in the end. See? It's simple... People who complain about that was expecting a star wars movie or something else. Their frustration doesn't reflect the reality about the quality of the movie.",1
414,"One of the best Sci-fi movies of all-time. Chris Nolan is using science in the best imaginative ways possible to create a complex , beautiful and transcendent  look at our universe and our existence.And how would we survive in the face of extension. The movie is influenced greatly by 2001: A Space Odyssey in the scope of its enormous ambition but it's also very original in its plot .It literally invades secret new locations of the universe no one has ever gone before.",1
415,"Another Nolan's piece, this time with spacial theme. Mindblowingnes that makes Nolan so genial is masterfuly present here. Beside this, movie got more drama and emotional plot than another Nolan's movies. Science incrediblely fits here too. Another Nolan's goal.",1
416,"This is the first movie i rate with a straight 10 since i registered to this site. The acting is really good, the special effects are nice to watch, the story is just **** There are not much movies with a good story like you get here. Its the same **** you got with Matrix 1 or Inception, its just you doubt the world as we know it afterwards, without the ""it was just a movie and cant be real""-thought. The stuff shown in this movie ""could"" be realistic. This movie makes you doubt all you know about the universe and time and the way humanity ""understands"" it (or not). On the other side it made me cry two times and im not a guy who cries much or often at movies. There are some heartbreaking scenes in it, the end is one of it, and by ""end"" i mean the whole last 20 minutes of the movie. I love this movie, for me - its art, and im sad i waited until 2016 to watch it. One of my new favourite movies ! You get good science fiction, some kind of light post-apocalyptic world and a story about the love of a father to his daughter Characters 10/10Acting 10/10Effects 10/10Story 12/10",1
417,"Christopher Nolan is a great director. I love most of his films. Inception used to be my favorite. But now, it is Interstellar. Interstellar has literally the biggest scope ever in a movie. And for the most part, it works. Yes there are some flaws that might bother people. But this movie is too amazing to not give it the perfect 10. That is just my opinion. At the bare minimum, it is worth the watch. Just like usual, Matthew McConaughey is fantastic in this. Overall, probably my favorite movie of 2014.",1
418,"Though I haven't seen all of Nolan's films, I have greatly enjoyed what I have seen so far (Insomnia, the Batman trilogy, and Inception), and with sci-fi being one of my favourite genres, seeing 'Interstellar' eventually was a no-brainer for me. Despite its 169 minutes, it didn't seem long at all (if a film is well made, then the longer, the better) and it's resoundingly clear that Christopher is excellent both in getting fine performances from his actors and, along with his brother Jonathan, in writing scripts. What makes the film special for a sci-fi work is that he doesn't have to show any monster--nothing is truly more scary than humanity itself. This is a work that can combine an excellent explanation of the theory of relativity yet still show that the only things that truly matter are the relationships we develop in our everyday lives. My favourite film of all-time is still one of the most ambitious, '2001: A Space Odyssey', but it's very comforting to me that six generations after the birth of cinema, and the Faberge eggs of genius that have come along the way, from Georges Méliès' 'A Trip to the Moon' and Fritz Lang's 'Metropolis', that outstanding works of science fiction, such as 'Gravity', 'Ex Machina' and this fine film by Nolan, are still being made. There's hope for us yet!...",1
419,"Interstellar will be remembered for it's beautiful photography and original soundtrack, and despite the fact that Nolan makes a personal effort in this film, he fails to go deep enough into his themes without leaving the conclusion of the whole picture a little bit cheap. Still, the cinema experience is extreme, and if you get carried away by the tempo it's easy to be touched by the ending.",1
420,"The plot holes I looked past, the dialogue was cheesy, but all in all this was one of the best movies I've seen this year. A serious 2001 vibe was felt throughout the theater, but it was different enough to be called its own. The only real gripe, which I CANNOT look past is the loud music during dialogue. REALLY? I mean, it's a fantastic soundtrack, but it's kind of hard to be in the moment when you can't even hear the characters' emotions!! The best example I can give *MAJOR **** SPOILER AHEAD* was when Dr. Brann (Brann? Brand? I don't **** know) died. the dialogue made by him was ACTUALLY IMPORTANT but INSANELY hard to hear due to the music. The creators said it was because they wanted to make the emotions clear not through dialogue, but through the music. Sensible, but STILL, as I've already said, I CAN'T FEEL EMPATHETIC WHEN I CAN'T HEAR WHAT I NEED TO BE EMPATHETIC ABOUT. That's the only gripe I have with this movie, other than a few obvious creative license uses like *SORT OF SPOILER AHEAD* someone surviving going through a black hole when they should have been crushed due to the gravity. In addition the CGI was STUPENDOUS. It really felt like it was actually filmed, not CGI'ed. On top of that, they hired a real astrophysicist to develop an engine to accurately represent a black hole or wormhole. That takes some serious dedication. All in all, if you haven't seen any other movie this year, see this one. 9/10.",1
421,"The large hype prior to its release and perhaps the expectation attached to a Nolan film made this one a ""must see"" in 2014. It seemed pretty clear from the start that Nolan was quite precious about this particular film and in hindsight... might have cost him a really great one. Despite Interstellar's stunning visuals, the film's screenplay never lives up to the same heights. Nolan puts a fair amount of effort explaining the science behind the mission aiming to salvage humanity, however the information seems forced and you begin to feel as if you're in a physics lecture, with an unconvincing lecturer. Zimmer's musical score is excellent and in combination with the visuals, really gives Interstellar the desired operatic quality as could be experienced in films such as ""2001: A Space Odyssey"". Nevertheless, the powerful score is often used to over-sentimentalize the love bond between Cooper (Matthew McConaughey) and his daughter, causing the film to feel sappy at times. The conclusion to Interstellar raises a couple of questions and the explanations provided aren't the easiest to swallow, however, what it does guarantee, is a great debate upon viewing and for that alone a film worth seeing.",1
422,"Interstellar es una película que se eleva a los niveles del espacio y que consigue volar en todo lo alto. Esta película es un film magnífico, que te hace pasar por varias emociones a medida que avanza en su intensa y disfrutable trama que no te dejará parpadear, conteniendo un grandeza impresionante y que resulta ser tan emocionante que incluso te podrá hacer llorar (de hecho, yo lloré). Sin dudas Christopher Nolan ha logrado hacer un largometraje grandioso con unos fuertes efectos visuales y que te llevará a un inigualable viaje por el espacio lleno de intensidad, emoción, con un muy buen reparto y, además, aparte de también ser interesante e inteligente, te atrapa y te cautiva de una manera fascinante e intensamente potente.",1
423,When they landed on one of those planets and spent just a few hours there whilst one of the crew remained in the mother ship near by in space and when they returned to the ship and were notified they had been gone for 23 years and a friend of mine confirmed that that is actually a possibility!?! I felt like bacteria.,1
425,"While its scientific accuracy is too convoluted for some people including myself, Interstellar is a film with a genuine heartfelt story, top-notch cast performances, amazing special effects and excellent directing from Christopher Nolan. Rating: 9/10 Pros:+This movie isn't one of those tearjerkers that manipulates your feelings. This movie could make you cry because it has a genuine heartfelt story. I probably cried five times during the movie or so.+The performance from Matthew McConaughey is amazing and he really plays his role excellently.+This deserves a separate bulletin because Jessica Chastain and Mackenzie Foy played the role as adult and young Murphy consistently and perfectly. They're my favorite actresses in this movie.+The special effects is amazing and it felt really realistic as if I am in space with the characters in the movie.+This is my first time watching a movie directed by Christopher Nolan and I can see why he is such a well-respected director. The directing in this movie is excellent. Neutral:.The scientific accuracy is quite convoluted for some people including myself. It seems like you need to have a much more clear understanding of science in order to get the movie's science. If this movie were used as a science lesson taught by a Science teacher, it would totally help.While its scientific accuracy is too convoluted for some people including myself, Interstellar is a film with a genuine heartfelt story, top-notch cast performances, amazing special effects and excellent directing from Christopher Nolan.",1
426,"Not only is it visually stunning and has some really beautiful camerawork, but the acting especially from lead star Matthew McConaughey is top notch. in my opinion this is Nolan's most visually appealing film since Inception in the way that there are many and turns throughout the second and third acts and yes this is better than Inception. However, like Inception the third act will lose some people and the consensus is somewhat correct that it does lose it's grasp on trying to be an extremely intelligent film.",1
427,"I'm writing this review a couple of months after having seen the movie - so I might not remember everything in detail. However, thinking about the movie many months later, it still strikes me as one of the most moving and amazing movies I have ever seen. An absolutely magical movie, loved it. Even though Matt Damon is an unnecessary **** in it, the good outweighs the bad by a factor of a million.",1
428,"One of the best movies I have ever seen.  It just does everything well.  When you get a movie like this it is an experience..  Not just a movie. I'm not generally a matthew mcconaughey or Anne Hathaway fan,  but you forget about that pretty fast and matthew mcconaughey is actually very good here,  Anne Hathaway..  Not so much.  Still a awesome movie/spectacle.  Worth seeing.",1
429,"Interstellar is a breath of fresh air that one breathes in when ascending beyond the choking clouds of remakes, reboots, sequels, and explosions masquerading as stories. It presents an ambitious plot and makes strong attempts at presenting the very real challenges of interstellar travel and colonization, especially those related to relativity and distance. I honestly have a hard time telling good acting from great acting, so I'll say the acting is good enough for me to not have to suspend disbelief. The dialogue is interesting and the plot is compelling. The ending is a tad...unbelievable...but the rest of the movie is so good and so interesting that I'm forgiving the silly ending and pronouncing this a great watch. It's not for everyone, but if you liked The Prestige and Inception, you will like this movie. A true milestone in science fiction filmography that I found even more fascinating than the Dark Knight.",1
430,"It really depends on what you expect here. One things - this is a loo-ong movie. Even, if it was plot-perfect picture, 3 hours is a long time to keep your attention without getting tiresome or unfocused. And let me tell you - it is not plot perfect. Far from it. It is also hardly believable (at its own terms) and some of its core ideas are poorly explained (if not at all). It tries to hit an emotional nerve, which just comes out as purely annoying most of the times (at least for me), but also succeeds occasionally. And when it does, it still counts.From purely entertaining (and fictitious) point of view, it does rather well. But you should perceive yourself as not very intelligent watcher to really let this one go. That was the main problem for me, - it tries to make some points, but I felt rather misguided. I also felt the movie considers me not that smart and even treats me a bit condescendingly.All in all, it is an entertaining watch and you'll appreciate it more if you are ready to make some compromises. And one more thing - it should have been at least half an hour shorter.",1
431,"Nolan lo vuelve a hacer, un guion muy interesante, como siempre sutil, la trama es sin duda un ""viaje espacial"" cargado de adrenalina con actuaciones increíbles, una banda sonora magistral, efectos muy buenos (bien usados) y sobre todo un guion excelente y como siempre una dirección espectacular.",1
432,"In my opinion Nolan is definitely inspired by other-worldly forces in the universe, as was Roddenberry, creator of Star Trek, a self acknowledged Spiritualist/Medium. This movie has so many parallels with recent channelled literature on futuristic cataclysmic predictions regarding humanity's greed and stupidity causing food scarcity on Planet Earth etc. (see 'D.M. Langdon, Universal Wisdom of the Golden Age' as one recent example). The realities of time/ space /quantum physics, and the ability of love to transcend all universal laws is portrayed in spectacular and breathtaking visuals.The only downside for me was that some of the casting wasn't convincing (Hathaway in particular). Highly recommended in Imax.",1
434,"I've seen it twice now. Amazing movie. It's one of the most audacious films I have seen. Because of this, I understand why there is some people that didn't like it, the final scenes are just mindblowing. But it's a kind of mindblown that some people will embrace and others will reject. However, I as a critic spectator I applaud the creative plot, great acting,beautiful visuals and exciting action scenes.",1
435,I enjoyed the movie.  There were some missing elements and some stretched realities (such as the ship and the amount of fuel it would take to escape these planets gravity well etc) and some things were obviously condensed for time.  But if you could sit back and displace those scientific realities and open your mind to possibilities it was a very nice ride.   Many many different issues were touched on.   Acting was very well done as usual my Mathew who is one of my new favorite all time actors since True Detective.  It was worth the money and well worth the purchase to keep in your library to watch in the future.   Is it a classic like 2001?  No... but it had a very nice concept about how Black Hole's work and could be like.,1
436,"The movie is... I don't know I cannot find one word to describe it. When you see a movie with Nolan as director you expect something new, something never seen before and something simply astonishing. Well... INTERSTELLAR is that kind of movie fos sure! Incredible pictures from space, fantastic music (Hans Zimmer - great job) maybe sometimes too loud (that why 0,5 point lower in score in my opinion) mixed with dramatic silence in space (that's what I'm talking about!) That's on the one hand - brilliant. But there is a plot and emotions with are not so deep as you can assume. OK. Just OK (another 1,5 point lower). The movie is not a masterpiece but it is a great pleasure to see it. Plus Nolan's imagination is endless and the idea of Black Hole just simple WOW. 8/10",1
437,"Popcorn which I had bought to eat was useless. I didn't have time to eat it. Its scale was overwhelming, so I couldn't  close my mouth. The description of the universe surpassed my imagination. Also, It was not that difficult unlike I had condcerned even though I am not good at physics. I wonder if I could watch more shocking movie than this in my life.",1
438,"Interesting to observe another sci-fi interpretation from Christopher Nolan that does not cease to entertain the senses though it closes down to 3 hours. It's not a documentary, establishing that in mind before watching it is important to avoid the unnecessary criticism of the scientific glitches in the film...",1
439,"-1 For PG 13 and Plot holes. The first time I saw this it was a 10/10 , I had even rewatch it again.. It's already for me a classic music 10/10, visuals 10/10, story 8/10. If you had/have kids or are responsible for kids like an older brother this movie will make you cry like a baby I went to watch this with 2 of my friends, we all cried and left the movie theater feeling awe at how great it felt. The movie is essential about time and how it gets mess up once you travel outside our solar system and about love, loss and being absent while your son or daughter grows without having you present on their life. A must watch for Scifi dads, mothers, sisters and brothers truly an amazing experience.",1
440,A very entertaining movie that starts slow but gradually develops into a simple plot covered behind a whole bunch of scientific technicisms. One of the best sci-fi movies from the last decade with great special effects and CGI.,1
441,The film have a heavy impact by watching the first time. The constellation of the father and the daughter is so exiting and full of experience. The movie took my emotion and throw it though the atmosphere to the highest point even possible.,1
442,"An exciting sci-fi thriller that will leave you wondering what secrets the universe could hold and what we will be capable of in the future. It's smart, different an unique but what else would you expect from a Christopher Nolan movie? Personally I do wish they would've spent more time on other worlds an less on earth. It's a little slow starting off but it speeds up. If you liked Inception and/or enjoy Christopher Nolan films you should really check this one out. I give it a 7 out of 10",1
444,"Interstellar is a movie that is finally able to take something completely new and turn it into one of the best movies of 2014! Christopher Nolan did very well in directing the movie, the cast is perfect and the visual effects are stunning! The realistic behaviour of time, and how once perspective of it can change, is just the icing on the cake!",1
445,"Interstellar is not a bad movie, i went into this one with high hopes but was let down abit, i dont know why there just wasn't really anything to rave about here its mostly pretty straight forward but then hard to wrap your head around in some places. McConaughey and damon give a good performances although damon is only in it for a short while. not bad on the whole just nothing outstanding in my book.",1
446,"First let me get the reason why I didnt give it a 10 out of the way. unnecessary dialogues, plot flaws?, movie plot was kinda all over the place. Undeveloped characters. Just alot of questions that you have to figure out as an audience, but what a great movie still. I didn't watch it in IMAX but I really wish I did, the science was truly interesting and for a viewer that tends to predict the movie as it goes on, I was quite pleased how it turned out. and I loved the relationship between Murphy and Cooper. Gets right in the feels Great movie, really gets you thinking about the future of humanity :3",1
447,"OH MY GOD, best movie for the last few years. It is better to watch it in cinema, cause of pure sound and image... You will love this sounds and music, i can't describe how beautiful they are. watch it, enjoy it.",1
448,"First of all this movie should have won more rewards, The science that was put in the movie about relativity and quantum physics is just astonishing to the human brain that you can separate time in space. the movie hits all aspects that emotional and humorous side that keeps you entertained throughout the whole movie. so i am giving this movie a big  o'whooping 8 in my book.",1
449,An extraordinary movie just as expected from Nolan.This movie has so much going on and everything ties up in the end.While some people try to find different complains and plot-holes I'm just here enjoying this film and appreciating it's glory.The acting is superb as expected from all these amazing actors and the Visual Effects are so good and well done that makes me so happy to know that they actually won an Oscar for that.The story holds up in so many levels to some of the greatest movies ever.I really can't understand why so many people keep on hating on this but I totally love this film and I'm just glad that God created Nolan and he started making movies cause it's such a blessing.I feel sorry for those who can't really see the greatness of this film.,1
450,"Christopher Nolan has never shied away from a challenge and the one he has taken on with Interstellar may be his most prodigious thus far - bigger than delivering an end-to-start chronology in Memento, more impressive than the mind-bending contortions of Inception, and more daunting than re-imagining Batman into the most unique superhero franchise of the 21st century. Interstellar is simultaneously a big-budget science fiction endeavor and a very simple tale of love and sacrifice. It is by turns edgy, breathtaking, hopeful, and heartbreaking. It's an amazing achievement that deserves to be seen on the biggest screen with the best sound system possible. Nolan has crafted Interstellar as a movie theater experience. Watching it at home, no matter how good the sound system is, won't match. This is one time when the IMAX surcharge is worth it. Interstellar is science fiction. It's not space opera. It's not futuristic fantasy. It's what the term ""science fiction"" was coined to represent. It presents a viable future in which space travel, while possible, is dangerous and uncertain. Starships aren't zipping from planet to planet. Space craft aren't firing lasers, phasers, or photon torpedoes. Travel across long distances uses the dangerous and unpredictable method of entering a wormhole, not engaging Warp One or making the jump to hyperspace. Time dilation comes into effect in the presence of a black hole and there's even a little bit about the relationship between quantum mechanics and relativity. This isn't Star Wars, Star Trek, or Guardians of the Galaxy, and anyone who approaches it with such expectations will be disappointed. It's more along the lines of recent movies like Contact (which also starred Matthew McConaughey) and Gravity in that it acknowledges science rather than ignoring the rules of reality as we understand them. It will be difficult to find a review of Interstellar that doesn't reference 2001: A Space Odyssey and there's a valid reason for that. Nolan at times uses Stanley Kubrick's masterpiece as a template, especially during moments of grandeur. Hans Zimmer's score is no less crucial to Interstellar than ""Also Sprach Zarathustra"" was to 2001. Yet, this is no mere copy of Kubrick's film; in fact, it goes far afield. There's heroism, a la The Right Stuff. It's also a warmer, more emotional experience - less stately and abstruse. In fact, found at the core of this big budget adventure is the most relatable thing imaginable: the feelings of love and trust that bind father and daughter. It's almost a fusion of Kubrick and Spielberg. The film is nearly three hours but there's enough story here for something a lot longer. In condensing it, Nolan has made something 169 minutes in length that breezes by faster than many productions half its length. He accomplishes this by establishing a blistering pace during Interstellar's meatier sections, including expert cross-cutting between Earth and space during a powerful ""fire and ice"" sequence. Visually, Interstellar looks great. Nolan understands all the facets of special effects technology (except, perhaps, old age makeup) and uses them to their best. Hans Zimmer delivers an operatic score that, although occasionally drowning out dialogue (more a mixing issue than a scoring one), adds to the overall experience. Sound is important to Interstellar - when the rocket lifts off around the 45-minute mark, the bass shakes the entire theater. It has been a tremendous year for McConaughey. From Dallas Buyers Club to True Detective to Interstellar, he has won a Golden Globe and an Oscar and been nominated for an Emmy. Interstellar will give him another opportunity for Academy recognition: he's the glue that holds everything together. He's the human factor in a vast universe. His love for his daughter and his pain when he acknowledges her despair invests this movie with a warmth and feeling that no previous Nolan movie can boast. The supporting cast, which includes Anne Hathaway, Jessica Chastain, and Michael Caine, is strong, but McConaughey represents the heart and soul of Interstellar. For anyone with a hunger for real science fiction rather than the crowd-pleasing, watered-down version Hollywood typically offers (and that I often enjoy immensely), Interstellar is a satisfying entrée. I'd rank this alongside Memento and The Dark Knight as the best Nolan has done, and it's an immediate contender for one of 2014's best. The film deserves the label of an ""experience"" and the bigger the venue, the more immersive it will be. As event movies go, this is one of the most unique and mesmerizing.",1
451,"There is nothing so grand as to speculate on than the infinite. In an infinite cosmos, everything falls within the realm of possibility, and that may be why science fiction is so enduring as an art form — it promises revelation. Science’s unfolding of the universe, freed from the morass of religious archetype, is the saga of modern spirituality that plays out in science fiction. Yet, there has always remained a quaint cautionary aspect to science fiction. Storytellers and audiences remain suckers for parable. As much as we crave escape into the unknown, we crave guidance from above, Christopher Nolan’s epic sci-fi film, “Interstellar,” explores the foibles of seeking either. “Interstellar” is richly steeped in the classicism of science fiction, which is surprisingly hermetic as a genre. More often than not, science fiction stories are tales of apocalypse or transcendence, rocket-wreathed journeys of harrowing adventure. And like other sci-fi films before it, “Interstellar” walks familiar scorched earth. It is a cautionary tale, a vision of global apocalypse, in addition to being a Homeric journey of discovery. Yet “Interstellar” instantly defines itself as one of the landmarks of the genre. Transcendent and harrowing, it is probably the finest science fiction film produced in decades. What’s miraculous is how fresh Nolan makes his classically crafted sci-fiction film feel, shaping it with absolute modernity. “Interstellar” is Nolan’s best film to date and most certainly among the most beautiful science fiction films ever made. The screenplay, written by Nolan and his brother, Johnathan, is unabashedly intelligent. Not since Paddy Chayefsky’s “Altered States” has such high-functioning dialogue been chewed onscreen by geeks. And while its constructed as neatly as a pyramid, the layers of the story might seem confusing to some unwilling to invest at least a little thought at the movies. But for those who venture into “Interstellar” for intelligent sci-fi, the threads of the tale weave themselves deliciously back together by its conclusion. Even as it fulfills the sci-fi purist’s quest for substance,”Interstellar” is also a grandly orchestrated piece of popular entertainment, driven by family drama, suspense and moments of blazing action. It’s a complex film, ambitious in its artistry, yet a film that mainstream audiences won’t feel put off by. Clocking in at nearly three hours in length, “Interstellar” is also a marathon of a movie. It’s a movie for the bingeing generation. Yet its length is befitting the ambitions of its story and the stately verisimilitude of Nolan’s mise-en-scène. “Interstellar” is set in the not-so-far away future when a dust storm-whipped Earth teeters on extinction. It’s not greenhouse gases or oil reserves that have done in mankind, but a vegetative blight starving out nations and throwing the planet’s O2 levels into chaos. Nolan wisely does little finger-pointing (Monsanto, anyone?) or proselytizing in his story. It suffices to say that the world is quickly going out with a whimper, not a bang. The big moments of planetary splendor even outshine the seminal work Kubrick did in “2001: A Space Odyssey.” Jaw dropping images of tumbling spacecraft spinning through the rings of Saturn, helpless and dwarfed by the giant denizens of our solar system, are breathtaking. Those seeking a visual trip to space won’t be disappointed: planetary splendor is on plentiful display. And the special effects depicting where no man has gone before — through the mystery of worm holes and black holes — coupled with Han Zimmer’s blistering score that nearly renders you unconscious at times, are cosmic thrill rides that you won’t soon forget. Nolan lays down his particle physics and turns to his metaphysics in a storyline that suggests the greatest self-perpetuating force in the universe is our spiritual bond to each other. Unlike Kubrick’s orgasmic Nietzschean rendezvous at the finale of “2001” with the supreme being, Nolan turns to Jung’s animus and anima, the masculine and feminine archetypes of the subconscious mind, for his own unifying theory.  Kubrick has always been accused of being an icy thinker, but it’s here that Nolan proves himself to be the man of science, at least psychology. And Cooper’s voyage to the edge of a black hole, where time bends like a willow front, is cleverly played out in context of the chasm of separation between father and daughter. Their love and loss transmitted over the years in melancholy, one-sided electronic messages, is perhaps another parable for our times. Nolan has always loved playing with the structure of his films, framing them like Chinese puzzles and “Interstellar” is no different. But he does it here with such subtlety and well-defined logic that there’s no overly clever feel to his devicing in “Interstellar” — the story feels natural and inevitable and works perfectly within the genre of science fiction.",1
453,"One of the best sci fi movies I've ever watched. Even thoug most of the ideas that justify the science on it are pure theory, even Neil deGrasse Tyson said it's one of the best documented  movies ever. In fact, Kip Thorne was the science counselor. Well written, an amazing soundtrack and an over the top acting, with the realistic feeling all the special effects had (they look more practical than CG, and that's a HUGE plus on a sci fi movie).I have to say that it could be difficult to understand to someone without any phisics knowledge, but it's the only fail I can found on it.I wish i could forget about the movie to rewatch it and feel again the same i felt when i watched it.",1
454,"The best movie I've watched since 2001 A Space Odyssey and The Godfather. As a matter of fact, I didn't really believe that any movie could excel the above mentioned; but Interstellar did. Those who didn't like the movie, fit in two categories IMHO: 1 - those who do not understand enough of modern physics, which is not that hard to grasp without having to delve into the crude math of it and 2: the ones who do understand the physics aspects of the movie but got tangled with the points that it's not real physics. It's a movie, not an astronomy documentary for heavens sake! Seat down and enjoy that masterpiece! 10/10 is my score!",1
455,"Christopher Nolan is a genius. This movie is the best I've ever seen and everything about this movie is great. The effects, the story, the acting. Just perfect. TARS is hilarious and McConaughey is spot on in his performance. This movie is breathtaking and I guarantee you will cry and f you don't you'll come pretty gosh darn close.",1
